GraderBatchID,GraderBatchNo,FarmCode,Orchard,ProductionSite,Owner,Bins,InputKgs,ExportKgs,PackOut,NormExportKgs,NormSFPackOut,RAPPO,CRAPPO,FinalPackOut,Packing site,PackoutDiff,53,58,63,67,72,BulkKgs,53A,58A,63A,67A,72A,BulkKgsA,Prop53,Prop58,Prop63s,m53,m58,m63s,mpa53,mpa58,mpa63s,WAAppleMass,BulkRTEs,53b,58b,63b,67b,72b,BulkARTEs,53Ab,58Ab,63Ab,67Ab,72Ab,UnadjustedRTEs,AdjustedRTEs
5626,9030,R2949,IND - Springhill East,M,Springhill Horticulture Limited,225,93234.9,85044.42,0.9121522090976663,68651.76139229353,0.7363311527367277,0.745739680650043,0.7587497856656091,0.7587497856656091,Sunfruit Limited,0.15340242343205712,0,0,18818.14,23825.98,3467,63648,0,0,15931.391719516268,20171.016927356275,2935.153797961058,53884.24255339643,0.2397608867300038,0.5180904599835059,0.24214865328649027,18428056.400000002,47776327.6,25009475.700000003,56.24397259228739,67.48106994954775,75.57833506593978,66.74759536613763,190712.48829524094,45725.395304152444,98806.32078548036,64998.91220560813,23825.98,3467,161456.73041199314,38711.00885210665,83649.19172658243,55027.92155282032,20171.016927356275,2935.153797961058,236823.60829524093,200494.29285682674
5627,9031,R2329,IND - Longlands,C,Longlands Orchard Limited Partnership,55,23513.004,21174.084,0.9005265341680714,17430.014209462282,0.7412925294216886,0.7740080293234951,0.7875113013172991,0.7875113013172991,Sunfruit Limited,0.11301523285077231,0,0,0,15887.55,8059,8640,0,0,0,14092.014837321713,7148.210238455626,7663.548388169327,0.08559887441564926,0.46666364090228296,0.4477374846820678,319055.10000000003,2082594.2,2220333.5,56.39008483563097,67.51585943072035,75.02393985470519,69.92515469220413,24712.136964248322,2115.331108545016,11532.255810212013,11064.550045491294,15887.55,8059,21919.289050993622,1876.2664707563188,10228.93523452623,9814.087345711074,14092.014837321713,7148.210238455626,48658.68696424832,43159.51412677096
5628,545,R2850,IND - Korokipo,I,Apatu Farms,28,11796.3,9080.3,0.7697583140476251,0,NA,NA,NA,0.7697583140476251,Te Ipu,0,0,2280,10160,3528,960,1497,0,2280,10160,3528,960,1497,0.15789600269373227,0.525229688777719,0.31687430852854875,368259.5,1474029.4000000001,995367.4,56.094364051789796,67.49836981408555,75.54970777988615,68.24898504016548,4386.87842498755,692.6705676089101,4584.118789861901,11550.08906751674,3528,960,4386.87842498755,692.6705676089101,4584.118789861901,11550.08906751674,3528,960,21314.87842498755,21314.87842498755
5629,546,R1639,Napier Road Central,A,ROLP 2,13,5595.56,4729.56,0.8452344358741574,0,NA,NA,NA,0.8452344358741574,Te Ipu,0,0,3401,4320,462,48,1486,0,3401,4320,462,48,1486,0.36703658779441317,0.4756232235639155,0.15734018864167135,1117800,1778797.7,664303.6,55.134655223438884,67.70697700974421,76.4358071568289,64.46587070260875,4610.191358013771,1692.1089051246663,5593.7140749450155,5045.36837794409,462,48,4610.191358013771,1692.1089051246663,5593.7140749450155,5045.36837794409,462,48,12841.191358013772,12841.191358013772
5631,547,R2901,Rangi 2,A,ROLP 2,56,24094.1,17424.1,0.7231687425552313,0,NA,NA,NA,0.7231687425552313,Te Ipu,0,4320,10906,16848,2139,264,4217,4320,10906,16848,2139,264,4217,0.2951345046760973,0.5031780341130395,0.2016874612108631,3031234.5,6205698.3,2793579,54.950501241774376,65.98437287342634,74.10613576677189,64.36595437327453,13103.200414133673,8187.206563896974,17499.242624972947,19490.75122526375,2139,264,13103.200414133673,8187.206563896974,17499.242624972947,19490.75122526375,2139,264,47580.20041413367,47580.20041413367
5632,548,R1021,IND - Riverside Apples,A,Rowelans Trading Limited,7,2750.98,1246.98,0.45328573817330553,0,NA,NA,NA,0.45328573817330553,Te Ipu,0,0,152,1312,759,396,0,0,152,1312,759,396,0,0.14497668503603223,0.5631623569309029,0.29186095803306483,40677.1,188493.9,108397.5,59.46944444444444,70.94237862250658,78.72004357298475,71.54906740144128,0,0,152,1312,759,396,0,0,152,1312,759,396,2619,2619
5636,549,R2945,Ormond Road,A,Heretaunga Orchards Limited Partnership,49,20639.65,13168.320000000002,0.638010818981911,0,NA,NA,NA,0.638010818981911,Te Ipu,0,0,2888,14800,7908,2880,0,0,2888,14800,7908,2880,0,0.11496996959264193,0.5410248033573745,0.34400522704998365,262482.4,1465633.2,1033009.9,57.37320218579235,68.0771610385991,75.4627730294397,69.38721634458322,0,0,2888,14800,7908,2880,0,0,2888,14800,7908,2880,28476,28476
5637,550,R1021,IND - Riverside Apples,A,Rowelans Trading Limited,23,9870.06,6417.41,0.6501895631840131,0,NA,NA,NA,0.6501895631840131,Te Ipu,0,1309.09,4693,8912,1248,144,0,1309.09,4693,8912,1248,144,0,0.20528341761642388,0.5319948675371726,0.2627217148464035,758170.5,2371240.9,1312442.7,55.751930288991836,67.28451563475399,75.41040565387267,67.05191486149899,0,1309.09,4693,8912,1248,144,0,1309.09,4693,8912,1248,144,16306.09,16306.09
5638,9032,R2901,Rangi 2,C,ROLP 2,79,33022.264,28606.104,0.8662671947629029,22695.7584419851,0.6872865664808778,0.6614175699944602,0.6729565993207093,0.6729565993207093,Sunfruit Limited,0.19331059544219364,0,0,0,3182.2,597.6,27720,0,0,0,2567.0470231838513,482.0775881637451,22361.430294342394,0.3050708406422885,0.5015787343138578,0.19335042504385372,3133283.1,6191111.9,2689176.5,55.43475283960228,66.62124071882062,75.06843368785417,64.8418378086628,85500.3526636521,26083.664462312478,42885.1586724231,16531.529528916522,3182.2,597.6,68972.22857972396,21041.415753788464,34595.00311382404,13335.809712111462,2567.0470231838513,482.0775881637451,89280.1526636521,72021.35319107155
5639,9033,R2926,Mana 1,A,Mana Orchards Limited Partnership,18,7498.508,6266.268,0.8356686423485846,5217.853061294154,0.6958521696975124,0.7376955820990513,0.7505653505204687,0.7505653505204687,Sunfruit Limited,0.08510329182811593,0,0,0,945.75,720,5947.2,0,0,0,865.2635617535593,658.7256298837565,5441.073702839829,0.3704990460253168,0.4534815321910992,0.17601942178358404,31079893.7,46166219.1,20241224.8,53.173197913440994,64.5305033288278,72.89144297598041,61.79432026926808,19248.37096382043,7131.503079636877,8728.780756855955,3388.0871273276007,945.75,720,17610.27123247059,6524.588691877433,7985.9327808016005,3099.749759791557,865.2635617535593,658.7256298837565,20914.12096382043,19134.260424107906
5640,9034,R2329,IND - Longlands,D,Longlands Orchard Limited Partnership,51,21551.264,19392.264,0.899820261122503,15568.298213674529,0.7223844603116796,0.7542654894633297,0.7674243349454173,0.7674243349454173,Sunfruit Limited,0.13239592617708573,0,0,0,11119.95,3978,11520,0,0,0,9647.713920707116,3451.329005667553,9994.798930439973,0.06576755255850852,0.4739230464101547,0.4603094010313368,479476.9,4117569.1,4410862.3,57.837985524728595,68.92713348287522,76.02051463238082,71.46297738992465,32240.470298748485,2120.376824883974,15279.501901678992,14840.591572185518,11119.95,3978,27971.963373160856,1839.647571309032,13256.558095881659,12875.757705970163,9647.713920707116,3451.329005667553,47338.42029874848,41071.006299535526
5641,551,R2850,IND - Korokipo,I,Apatu Farms,75,31668.91,20448.92,0.6457096249918295,0,NA,NA,NA,0.6457096249918295,Te Ipu,0,2338.19,7752,27376,8073,2124,0,2338.19,7752,27376,8073,2124,0,0.1477475404176975,0.5278177320062137,0.3244347275760888,865631.8,3716789.7,2550140.8000000003,56.180672377985466,67.52397536516241,75.37213453922091,68.39424563220375,0,2338.19,7752,27376,8073,2124,0,2338.19,7752,27376,8073,2124,47663.19,47663.19
5642,553,R2850,IND - Korokipo,I,Apatu Farms,49,20692.59,15039.59,0.726810418608787,0,NA,NA,NA,0.726810418608787,Te Ipu,0,2221.8199999999997,6156,19392,5937,1620,0,2221.8199999999997,6156,19392,5937,1620,0,0.15423074832889516,0.5415194826368133,0.30424976903429163,633887.8,2674622.3000000003,1681323.3,55.83930584918957,67.10377590446085,75.0791863892114,67.79296505624696,0,2221.8199999999997,6156,19392,5937,1620,0,2221.8199999999997,6156,19392,5937,1620,35326.82,35326.82
5643,557,R2945,Ormond Road,B,Heretaunga Orchards Limited Partnership,50,21301.39,16794.39,0.7884175633608886,0,NA,NA,NA,0.7884175633608886,Te Ipu,0,921.6,4389,21132.8,8268,2688,0,921.6,4389,21132.8,8268,2688,0,0.10510813115262382,0.507790093791179,0.3871017750561972,309351.10000000003,1786068.5,1510310.6,57.03375737463127,68.16014730575485,75.60625750901082,69.87307573056353,0,921.6,4389,21132.8,8268,2688,0,921.6,4389,21132.8,8268,2688,37399.4,37399.4
5646,555,R1626,IND - Moa Apples,C,Rowelans Trading Limited,64,28283.87,19903.899999999998,0.7037191162312654,0,NA,NA,NA,0.7037191162312654,Te Ipu,0,5913.5999999999995,11837,24256,6519,1668,0,5913.5999999999995,11837,24256,6519,1668,0,0.2898203435132093,0.47920026859599346,0.2309793878907973,2359527.5,4745647.8,2575729.7,53.596390605124476,65.19552966712918,73.41189363278801,63.73167391919738,0,5913.5999999999995,11837,24256,6519,1668,0,5913.5999999999995,11837,24256,6519,1668,50193.6,50193.6
5647,556,R1626,IND - Moa Apples,B,Rowelans Trading Limited,26,11484.05,8779.05,0.7644559192967637,0,NA,NA,NA,0.7644559192967637,Te Ipu,0,3379.2,5947,10992,2310,480,0,3379.2,5947,10992,2310,480,0,0.2793631353337416,0.5179832618901816,0.20265360277607675,1094297,2466864.7,1089408.7,53.30493448292659,64.80834121479614,73.15395514370131,63.28598217323263,0,3379.2,5947,10992,2310,480,0,3379.2,5947,10992,2310,480,23108.2,23108.2
5649,559,R2901,Rangi 2,A,ROLP 2,61,25622.07,15450.07,0.6029985087075322,0,NA,NA,NA,0.6029985087075322,Te Ipu,0,7699.2,13319,18723.2,1833,216,0,7699.2,13319,18723.2,1833,216,0,0.3012655170748201,0.4981162150412984,0.20061826788388157,3439795.3000000003,6839444.9,3101428.2,55.150555546648285,66.32188993939394,74.67203255164443,64.63154325460079,0,7699.2,13319,18723.2,1833,216,0,7699.2,13319,18723.2,1833,216,41790.4,41790.4
5650,552,R2850,IND - Korokipo,I,Apatu Farms,35,14351.06,10376.06,0.7230169757495265,0,NA,NA,NA,0.7230169757495265,Te Ipu,0,1214.5500000000002,3135,13520,4530,1392,0,1214.5500000000002,3135,13520,4530,1392,0,0.13737473072960568,0.5355671068652244,0.32705816240517,327984.7,1535203.9000000001,1049292.2,55.903306630305096,67.11860709133039,75.12114833906071,68.19520464549967,0,1214.5500000000002,3135,13520,4530,1392,0,1214.5500000000002,3135,13520,4530,1392,23791.55,23791.55
5651,560,R2933,IND - Braemark,B,Braemark Vineyard Limited,50,20389.46,11712.46,0.5744369885225014,0,NA,NA,NA,0.5744369885225014,Te Ipu,0,1209.6,3800,14320,5505,2004,0,1209.6,3800,14320,5505,2004,0,0.18465636014098044,0.5068888176866388,0.3084548221723806,516123.2,1701704.7,1152609.2,55.97258431840365,67.2291679835651,74.830175939752,67.49513577379045,0,1209.6,3800,14320,5505,2004,0,1209.6,3800,14320,5505,2004,26838.6,26838.6
5653,562,R1262,IND - Tukituki Orchards,A,Ngai Tukairangi Trust,25,10745.72,8131.719999999999,0.7567403580216123,0,NA,NA,NA,0.7567403580216123,Te Ipu,0,192,969,7600,5625,2712,0,192,969,7600,5625,2712,0,0.08130957314546208,0.500538748445918,0.41815167840862,55999.200000000004,411738.60000000003,380615.60000000003,57.083792048929666,68.17993045206161,75.44412289395441,70.31524243680067,0,192,969,7600,5625,2712,0,192,969,7600,5625,2712,17098,17098
5654,554,R2850,IND - Korokipo,I,Apatu Farms,37,15410.05,11491.06,0.7456860944643269,0,NA,NA,NA,0.7456860944643269,Te Ipu,0,1248,4503,14912,4869,1176,0,1248,4503,14912,4869,1176,0,0.1350800835654596,0.5351671309192201,0.32975278551532033,436975.5,2078177.3,1425240.4000000001,56.31853331614899,67.60498698763826,75.24631223272267,68.60016016713092,0,1248,4503,14912,4869,1176,0,1248,4503,14912,4869,1176,26708,26708
5657,564,R1936,Wharerangi,A,ROLP 1,75,32160.99,17397.99,0.5409656232597317,0,NA,NA,NA,0.5409656232597317,Te Ipu,0,5913.5999999999995,10887,21561.6,4629,1212,0,5913.5999999999995,10887,21561.6,4629,1212,0,0.2857916469234414,0.49938770361162566,0.21482064946493296,2559220.6,5369582.3,2591840.9,55.10573618707205,66.16697431979495,74.24563579592655,64.74122816194162,0,5913.5999999999995,10887,21561.6,4629,1212,0,5913.5999999999995,10887,21561.6,4629,1212,44203.2,44203.2
5658,566,R2917,Lawn Road,B,Lawn Road Orchard Limited,20,8551.63,5980.63,0.6993555614543661,0,NA,NA,NA,0.6993555614543661,Te Ipu,0,921.6,2622,7584,2277,732,0,921.6,2622,7584,2277,732,0,0.19400346497896262,0.5192518473994979,0.28674468762153943,303486.8,978957.2000000001,609275.7000000001,55.310151266630214,66.65921285578102,75.12647348951911,66.8853975886575,0,921.6,2622,7584,2277,732,0,921.6,2622,7584,2277,732,14136.6,14136.6
5659,568,R2880,Manahi,E,Rakete,61,25224.95,13758.95,0.5454500405352637,0,NA,NA,NA,0.5454500405352637,Te Ipu,0,4070.3999999999996,7087,17113.6,4329,1248,0,4070.3999999999996,7087,17113.6,4329,1248,0,0.2841733964540982,0.4911630929174789,0.2246635106284229,1699619.6,3547010,1821270.5,55.51772391716209,67.03475516413735,75.24978308474157,65.60753829016987,0,4070.3999999999996,7087,17113.6,4329,1248,0,4070.3999999999996,7087,17113.6,4329,1248,33848,33848
5660,569,R2880,Manahi,C,Rakete,6,2530.58,1447.58,0.5720348694765627,0,NA,NA,NA,0.5720348694765627,Te Ipu,0,460.8,722,1648,528,168,0,460.8,722,1648,528,168,0,0.29824044038140174,0.48343654772436845,0.2183230118942298,168301.4,330578.7,167855.2,55.47178642056691,67.2181171207808,75.57640702386313,65.5396933058095,0,460.8,722,1648,528,168,0,460.8,722,1648,528,168,3526.8,3526.8
5662,570,R2712,Napier Road South,B,ROLP 2,25,10684.38,6556.379999999999,0.6136415964239385,0,NA,NA,NA,0.6136415964239385,Te Ipu,0,4358.4,5795,7184,711,72,0,4358.4,5795,7184,711,72,0,0.3526315789473684,0.452965564896925,0.19440285615570654,1677717.9000000001,2628276.6,1269239.1,54.79336033182012,66.82455569398185,75.19188981042655,64.20860992744443,0,4358.4,5795,7184,711,72,0,4358.4,5795,7184,711,72,18120.4,18120.4
5663,573,R2880,Manahi,F,Rakete,9,3801.68,2564.68,0.6746175375097325,0,NA,NA,NA,0.6746175375097325,Te Ipu,0,787.2,1330,3488,639,132,0,787.2,1330,3488,639,132,0,0.24750864348179785,0.5086943258084198,0.2437970307097824,275305.4,682289.9,367105.9,56.55410846343468,68.19489255372314,76.56014598540146,67.35312182224935,0,787.2,1330,3488,639,132,0,787.2,1330,3488,639,132,6376.2,6376.2
5664,558,R2945,Ormond Road,B,Heretaunga Orchards Limited Partnership,17,7185.95,4766.95,0.6633708834600853,0,NA,NA,NA,0.6633708834600853,Te Ipu,0,249.6,1330,5952,2391,696,0,249.6,1330,5952,2391,696,0,0.13113620649919336,0.5100829684259046,0.35878082507490205,129854.2,602965.5,470643.4,57.053690685413,68.10860725177906,75.58108238317007,69.33988822309288,0,249.6,1330,5952,2391,696,0,249.6,1330,5952,2391,696,10618.6,10618.6
5665,561,R2933,IND - Braemark,B,Braemark Vineyard Limited,61,24764.44,16061.44,0.6485686734688934,0,NA,NA,NA,0.6485686734688934,Te Ipu,0,1728,5054,19936,7620,2520,0,1728,5054,19936,7620,2520,0,0.17445353604089558,0.5082571243630811,0.3172893395960233,586296.9,2046927,1421461.9000000001,55.77936447531158,66.84279789700552,74.35590835382122,67.29657267099302,0,1728,5054,19936,7620,2520,0,1728,5054,19936,7620,2520,36858,36858
5666,563,R1262,IND - Tukituki Orchards,A,Ngai Tukairangi Trust,20,8509.22,5444.219999999999,0.6398024730821391,0,NA,NA,NA,0.6398024730821391,Te Ipu,0,172.8,456,4768,3963,1968,0,172.8,456,4768,3963,1968,0,0.09826250293496126,0.5126790326367692,0.3890584644282695,47819.4,297154.10000000003,250198.4,57.131899641577064,68.04536294939318,75.49740494870247,69.87225874618454,0,172.8,456,4768,3963,1968,0,172.8,456,4768,3963,1968,11327.8,11327.8
5667,565,R1936,Wharerangi,A,ROLP 1,73,31072.77,18986.77,0.6110420796086091,0,NA,NA,NA,0.6110420796086091,Te Ipu,0,6144,12331,23344,4875,1404,0,6144,12331,23344,4875,1404,0,0.2843181734577514,0.49450663985383736,0.2211751866884112,2571704.7,5354850.8,2689017.8000000003,55.45574459826627,66.39040380872088,74.53964795564796,65.08389207018747,0,6144,12331,23344,4875,1404,0,6144,12331,23344,4875,1404,48098,48098
5668,575,R2919,Valley,F,Rockit Orchards Limited,15,6379.94,4225.9400000000005,0.662379270024483,0,NA,NA,NA,0.662379270024483,Te Ipu,0,230.4,1121,5600,2049,540,0,230.4,1121,5600,2049,540,0,0.1240221331806907,0.49379889334096544,0.38217897347834384,110547,527206.2,454032.60000000003,56.69076923076923,67.90394126738794,75.55876185721418,69.4387712268651,0,230.4,1121,5600,2049,540,0,230.4,1121,5600,2049,540,9540.4,9540.4
5669,576,R2919,Valley,G,Rockit Orchards Limited,12,5084.05,3695.05,0.7267926161229729,0,NA,NA,NA,0.7267926161229729,Te Ipu,0,364.8,1805,5264,1185,204,0,364.8,1805,5264,1185,204,0,0.1301444942700548,0.5331838565022422,0.33667164922770304,149324.30000000002,728758.4,512391.7,57.16856814701379,68.10189701897019,75.8312416752997,69.28123567513703,0,364.8,1805,5264,1185,204,0,364.8,1805,5264,1185,204,8822.8,8822.8
5670,574,R2872,IND - Korokipo Verries,D,Apatu Farms,44,18643.21,11964.210000000001,0.6417462443431148,0,NA,NA,NA,0.6417462443431148,Te Ipu,0,2031.6,4978,16784,3816,936,0,2031.6,4978,16784,3816,936,0,0.1807621238160462,0.5233689542441432,0.29586892193981057,794386.8,2765926.2,1742380.2,56.786532275359214,68.28941559884453,76.09644058173559,68.51998604452828,0,2031.6,4978,16784,3816,936,0,2031.6,4978,16784,3816,936,28545.6,28545.6
5672,578,R2872,IND - Korokipo Verries,H,Apatu Farms,50,20944.67,12887.669999999998,0.6153197925773001,0,NA,NA,NA,0.6153197925773001,Te Ipu,0,1862.4,5453,18608,4050,828,0,1862.4,5453,18608,4050,828,0,0.16846539905337032,0.5455667537130733,0.2859678472335564,935190.9,3619157.7,2116153.6,56.62675749318801,67.66930987416562,75.48525362060356,68.04413048800392,0,1862.4,5453,18608,4050,828,0,1862.4,5453,18608,4050,828,30801.4,30801.4
5673,577,R2872,IND - Korokipo Verries,J,Apatu Farms,3,1245.63,699.6300000000002,0.5616675898942705,0,NA,NA,NA,0.5616675898942705,Te Ipu,0,172.8,456,976,141,24,0,172.8,456,976,141,24,0,0.2505929956746198,0.49127947537323846,0.25812752895214175,99675.2,234152.5,137635,55.498440979955454,66.5017040613462,74.3972972972973,65.78243337519184,0,172.8,456,976,141,24,0,172.8,456,976,141,24,1769.8,1769.8
5677,567,R2917,Lawn Road,B,Lawn Road Orchard Limited,7,2950.59,1853.59,0.6282099512300929,0,NA,NA,NA,0.6282099512300929,Te Ipu,0,403.2,779,2272,714,240,0,403.2,779,2272,714,240,0,0.2293101727063991,0.5009483877408406,0.2697414395527603,125833.8,335632.2,202962.30000000002,54.78180235089247,66.88565165404543,75.11558105107329,66.33006888289907,0,403.2,779,2272,714,240,0,403.2,779,2272,714,240,4408.2,4408.2
5678,571,R2712,Napier Road South,B,ROLP 2,25,10735.99,7645.989999999999,0.7121830404089422,0,NA,NA,NA,0.7121830404089422,Te Ipu,0,595.2,6403,5875.2,702,84,2369,595.2,6403,5875.2,702,84,2369,0.35508429141597664,0.4752367903735033,0.16967891821052006,1640233.3,2667325.3000000003,1077878.5,55.03399879210844,66.86869312341749,75.68308524083696,64.16199559182701,7384.4336609186275,3217.296393995577,9912.354551741028,7128.182715182023,702,84,7384.4336609186275,3217.296393995577,9912.354551741028,7128.182715182023,702,84,21043.833660918626,21043.833660918626
5679,572,R2712,Napier Road South,B,ROLP 2,44,18926.15,12380.150000000001,0.6541293395645708,0,NA,NA,NA,0.6541293395645708,Te Ipu,0,5798.4,10070,11542.4,1020,120,1992,5798.4,10070,11542.4,1020,120,1992,0.3874403732924341,0.46127350949478146,0.15128611721278448,3261779.8000000003,4733046.3,1755688.7,54.71224315212105,66.68328637042464,75.41942093732548,63.36687679530005,6287.196405260571,8234.313722217004,12970.117150737518,12493.565532306047,1020,120,6287.196405260571,8234.313722217004,12970.117150737518,12493.565532306047,1020,120,34837.99640526057,34837.99640526057
5680,580,R1899,IND - Oceanview Orchard,B,Global Harvest Ltd,75,33214.82,21108.82,0.6355241425363738,0,NA,NA,NA,0.6355241425363738,Te Ipu,0,0,17822,11020.800000000001,1995,336,9134,0,17822,11020.800000000001,1995,336,9134,0.4811847261459947,0.40028433427503873,0.11853093957896656,7050869.9,7194386.2,2415640,53.41527639942122,65.51786937199476,74.29081067782015,60.734151462681126,30078.62884397917,14473.376783137135,29862.00392271818,14586.048138123857,1995,336,30078.62884397917,14473.376783137135,29862.00392271818,14586.048138123857,1995,336,61252.42884397917,61252.42884397917
5681,582,R1095,IND - Willowbank Orchard,C,Willowbank Orchard,46,19735.98,12614.98,0.639186906350736,0,NA,NA,NA,0.639186906350736,Te Ipu,0,0,2147,9740.800000000001,7551,2856,1936,0,2147,9740.800000000001,7551,2856,1936,0.10278835898217278,0.5190309309766875,0.37818071004113973,189461.5,1138638.5,919052.8,56.17002668247851,66.8528945514326,74.05743755036262,68.4794392808167,5654.251904899391,581.1912745764329,5081.73163017664,11879.12900014632,7551,2856,5654.251904899391,581.1912745764329,5081.73163017664,11879.12900014632,7551,2856,27949.051904899392,27949.051904899392
5683,583,R2949,IND - Springhill East,S,Springhill Horticulture Limited,64,27487.99,22071.99,0.8029684964233471,0,NA,NA,NA,0.8029684964233471,Te Ipu,0,0,12692,26601.600000000002,4650,432,3302,0,12692,26601.600000000002,4650,432,3302,0.15335936262661737,0.5578256588234484,0.28881497854993426,1268537.3,5482706.600000001,3166337.8000000003,56.9591531588164,67.68105125419713,75.49324781841591,68.29302717926471,9670.09411175307,1482.9994695178564,18086.226618773406,29394.46802346181,4650,432,9670.09411175307,1482.9994695178564,18086.226618773406,29394.46802346181,4650,432,54045.69411175307,54045.69411175307
5685,584,R1899,IND - Oceanview Orchard,D,Global Harvest Ltd,80,35786.18,26717.18,0.7465781483242973,0,NA,NA,NA,0.7465781483242973,Te Ipu,0,0,22230,18000,2574,348,9929,0,22230,18000,2574,348,9929,0.37740849361238715,0.4691716263858208,0.15341988000179205,5864997.2,8880780.8,3290743.3000000003,53.555260106106125,65.23270750697812,73.91938766341706,62.15824910139194,31947.48933099422,12057.253823108338,37218.85552836621,22901.379979519665,2574,348,31947.48933099422,12057.253823108338,37218.85552836621,22901.379979519665,2574,348,75099.48933099421,75099.48933099421
5686,585,R2954,IND - Wi Pere Trust,A,Wi Pere Trust,25,10606.16,7863.160000000001,0.7413767093839807,0,NA,NA,NA,0.7413767093839807,Te Ipu,0,0,2052,7574.4000000000005,3900,1164,1106,0,2052,7574.4000000000005,3900,1164,1106,0.15943184839162963,0.5066271694960313,0.3339409821123391,231033.4,892150.4,656959.5,55.03415912339209,66.87784107946027,74.71392016376663,67.60636891876496,3271.8810895729575,521.6420498282357,3709.623855337938,8667.015184406784,3900,1164,3271.8810895729575,521.6420498282357,3709.623855337938,8667.015184406784,3900,1164,17962.281089572956,17962.281089572956
5687,587,R1095,IND - Willowbank Orchard,B,Willowbank Orchard,44,19238.11,13719.11,0.7131215072582494,0,NA,NA,NA,0.7131215072582494,Te Ipu,0,0,4997,13296,5628,1536,2336,0,4997,13296,5628,1536,2336,0.17022931048163137,0.5266999920653812,0.30307069745298737,605139.4,2250103,1441880.8,56.41273422205649,67.7946068092799,75.49904702063043,68.19206855510592,6851.236659912381,1166.2812925633598,8605.5462944139,15372.409072935121,5628,1536,6851.236659912381,1166.2812925633598,8605.5462944139,15372.409072935121,5628,1536,32308.23665991238,32308.23665991238
5688,579,R2872,IND - Korokipo Verries,H,Apatu Farms,27,11500.37,7502.370000000002,0.6523590110579052,0,NA,NA,NA,0.6523590110579052,Te Ipu,0,1344,3667,10352,2280,516,0,1344,3667,10352,2280,516,0,0.19129417445077904,0.5444669353191331,0.26423889023008784,577169.6,1968387.8,1069814.6,56.03044364624793,67.13693509328422,75.18550846862043,67.13907407751304,0,1344,3667,10352,2280,516,0,1344,3667,10352,2280,516,18159,18159
5689,9035,R1232,Raukawa,A,ROLP 1,31,12872.868,11278.188,0.8761208457975332,8603.73277718324,0.6683617650070862,0.6422580563015561,0.6534628305363038,0.6534628305363038,Sunfruit Limited,0.22265801526122941,0,0,0,5483.35,2118,7333.2,0,0,0,4262.438172017338,1646.4103236767162,5700.404242486352,0.15502191585809014,0.505020042707826,0.33995804143408387,471120.60000000003,1838911.3,1377987.4,56.92612373127115,68.20634620377582,75.92635406909471,69.0821432585322,21230.377791135743,3291.1738395729108,10721.766298782653,7217.437652780179,5483.35,2118,16503.264008915376,2558.3676045739267,8334.47909460097,5610.417309740478,4262.438172017338,1646.4103236767162,28831.727791135745,22412.11250460943
5690,9036,R2219,IND- Longacre Orchard (RLA),B,Rockit Longacre,15,6797.312,5972.112,0.8785990697499247,4733.187620334615,0.6963322590363095,0.7809235785075685,0.7945474985283713,0.7945474985283713,Sunfruit Limited,0.08405157122155349,0,0,0,1308.8,214,5284.799999999999,0,0,0,1198.7933035852307,196.01296375858755,4840.604256408334,0.2981248401656057,0.49754747801485105,0.20432768181954322,7054165.600000001,14211638.8,6567876.100000001,54.51483859998918,65.80772468593285,74.05680764937365,64.12655082560944,16482.408400139535,4913.815369835836,8200.780731100222,3367.8122992034773,1308.8,214,15097.036076592476,4500.8014673085145,7511.492225407808,3084.7423838761524,1198.7933035852307,196.01296375858755,18005.208400139534,16491.842343936292
5691,9037,R2929,IND - Colaghty Orchard,B,Caithness Ltd,27,11090.92,9908.64,0.8934010884579457,7366.081521637913,0.6641542380287581,0.7008340728090864,0.713060758772458,0.713060758772458,Sunfruit Limited,0.18034032968548774,0,0,0,2652.8,685,8280,0,0,0,2174.3931734103385,561.4668741654409,6786.782070204162,0.25248403202759817,0.5016610297332587,0.2458549382391432,9091091.200000001,21941201.5,12081773.3,54.100435012883764,65.71563371380822,73.83638169273173,64.77950750581098,25563.639857117625,6454.410864426472,12824.2818944518,6284.947098239353,2652.8,685,20953.484617323957,5290.420281210208,10511.546669626732,5151.517666487019,2174.3931734103385,561.4668741654409,28901.439857117624,23689.344664899738
5692,9038,R2919,Valley,D,Rockit Orchards Limited,285,121821.38,105454.18,0.8656459153557445,81189.28703569843,0.6664617248277637,0.6745225168778507,0.6862901738869229,0.6862901738869229,Sunfruit Limited,0.1793557414688216,6545.45,44190.25,150944.12999999998,43930.76,9882,0,5371.485962002901,36264.474945557406,123871.43364348378,36051.525966911155,8109.606562805105,0,0.19616469852626914,0.5382887072008611,0.26554659427286975,10894996.9,36015422.4,19877459,54.94836466155934,66.1944777010945,74.0574316520495,66.07636796970223,0,6545.45,44190.25,150944.12999999998,43930.76,9882,0,5371.485962002901,36264.474945557406,123871.43364348378,36051.525966911155,8109.606562805105,255492.58999999997,209668.52708076034
